city,micro_market,property_type,avg_price_sqft,avg_rent_sqft,avg_unit_size_sqft,transaction_count,date
Mumbai,Kanjurmarg,2BHK,35961.67,128.86,650,110,2027-07-01
Mumbai,Kanjurmarg,2BHK,36010.92,129.04,650,98,2027-08-01
Mumbai,Kanjurmarg,2BHK,36390.41,130.4,650,36,2027-09-01
Mumbai,Kanjurmarg,2BHK,36511.1,130.83,650,118,2027-10-01
Mumbai,Kanjurmarg,2BHK,36612.11,131.19,650,102,2027-11-01
Mumbai,Kanjurmarg,2BHK,36717.44,131.57,650,112,2027-12-01
Mumbai,Kanjurmarg,2BHK,37063.82,132.81,650,61,2028-01-01
Mumbai,Kanjurmarg,2BHK,37138.73,133.08,650,145,2028-02-01
Mumbai,Kanjurmarg,2BHK,37493.94,134.35,650,87,2028-03-01
Mumbai,Kanjurmarg,2BHK,37917.21,135.87,650,115,2028-04-01
Mumbai,Kanjurmarg,2BHK,38273.21,137.15,650,80,2028-05-01
Mumbai,Kanjurmarg,2BHK,38286.2,137.19,650,133,2028-06-01
Mumbai,Kanjurmarg,2BHK,38540.22,138.1,650,63,2028-07-01
Mumbai,Kanjurmarg,2BHK,38797.73,139.03,650,85,2028-08-01
Mumbai,Kanjurmarg,2BHK,39127.61,140.21,650,92,2028-09-01
Mumbai,Kanjurmarg,2BHK,39388.54,141.14,650,131,2028-10-01
Mumbai,Kanjurmarg,2BHK,39599.54,141.9,650,34,2028-11-01
Mumbai,Kanjurmarg,2BHK,39872.81,142.88,650,104,2028-12-01
Mumbai,Kanjurmarg,2BHK,40141.46,143.84,650,123,2029-01-01
Mumbai,Kanjurmarg,2BHK,40516.24,145.18,650,133,2029-02-01
Mumbai,Kanjurmarg,2BHK,40805.19,146.22,650,148,2029-03-01
Mumbai,Kanjurmarg,2BHK,41125.29,147.37,650,98,2029-04-01
Mumbai,Kanjurmarg,2BHK,41607.49,149.09,650,147,2029-05-01
Mumbai,Kanjurmarg,2BHK,42016.73,150.56,650,78,2029-06-01
Mumbai,Kanjurmarg,2BHK,42190.99,151.18,650,63,2029-07-01
Mumbai,Kanjurmarg,2BHK,42510.72,152.33,650,87,2029-08-01
Mumbai,Kanjurmarg,2BHK,42890.6,153.69,650,41,2029-09-01
Mumbai,Kanjurmarg,2BHK,43259.66,155.01,650,138,2029-10-01
Mumbai,Kanjurmarg,2BHK,43637.53,156.37,650,38,2029-11-01
Mumbai,Kanjurmarg,2BHK,43755.51,156.79,650,127,2029-12-01
Mumbai,Kanjurmarg,2BHK,44181.69,158.32,650,49,2030-01-01
Mumbai,Kanjurmarg,2BHK,44322.09,158.82,650,68,2030-02-01
Mumbai,Kanjurmarg,2BHK,44762.3,160.4,650,64,2030-03-01
Mumbai,Kanjurmarg,2BHK,44853.75,160.73,650,52,2030-04-01
Mumbai,Kanjurmarg,2BHK,45032.57,161.37,650,116,2030-05-01
Mumbai,Kanjurmarg,2BHK,45255.56,162.17,650,87,2030-06-01
Mumbai,Kanjurmarg,2BHK,45788.14,164.07,650,57,2030-07-01
Mumbai,Kanjurmarg,2BHK,45914.13,164.53,650,93,2030-08-01
Mumbai,Kanjurmarg,2BHK,46206.37,165.57,650,114,2030-09-01
Mumbai,Kanjurmarg,2BHK,46304.93,165.93,650,55,2030-10-01
Mumbai,Kanjurmarg,2BHK,46471.57,166.52,650,144,2030-11-01
Mumbai,Kanjurmarg,2BHK,46878.89,167.98,650,65,2030-12-01
Mumbai,Kanjurmarg,2BHK,47095.7,168.76,650,97,2031-01-01
Mumbai,Kanjurmarg,2BHK,47471.48,170.11,650,102,2031-02-01
Mumbai,Kanjurmarg,2BHK,47769.11,171.17,650,99,2031-03-01
Mumbai,Kanjurmarg,2BHK,48083.27,172.3,650,84,2031-04-01
Mumbai,Kanjurmarg,2BHK,48545.87,173.96,650,50,2031-05-01
Mumbai,Kanjurmarg,2BHK,48830.02,174.97,650,51,2031-06-01
Mumbai,Kanjurmarg,2BHK,49251.93,176.49,650,34,2031-07-01
Mumbai,Kanjurmarg,2BHK,49579.32,177.66,650,70,2031-08-01
Mumbai,Kanjurmarg,2BHK,49654.79,177.93,650,95,2031-09-01
Mumbai,Kanjurmarg,2BHK,50091.44,179.49,650,45,2031-10-01
Mumbai,Kanjurmarg,2BHK,50312.54,180.29,650,149,2031-11-01
Mumbai,Kanjurmarg,2BHK,50827.71,182.13,650,115,2031-12-01
Mumbai,Kanjurmarg,2BHK,50894.63,182.37,650,111,2032-01-01
Mumbai,Kanjurmarg,2BHK,51087.57,183.06,650,110,2032-02-01
Mumbai,Kanjurmarg,2BHK,51662.46,185.12,650,145,2032-03-01
Mumbai,Kanjurmarg,2BHK,51955.21,186.17,650,103,2032-04-01
Mumbai,Kanjurmarg,2BHK,52287.28,187.36,650,137,2032-05-01
Mumbai,Kanjurmarg,2BHK,52709.84,188.88,650,59,2032-06-01
Mumbai,Kanjurmarg,2BHK,53062.77,190.14,650,79,2032-07-01
Mumbai,Kanjurmarg,2BHK,53297.1,190.98,650,147,2032-08-01
Mumbai,Kanjurmarg,2BHK,53721.15,192.5,650,59,2032-09-01
Mumbai,Kanjurmarg,2BHK,54140.04,194.0,650,41,2032-10-01
Mumbai,Kanjurmarg,2BHK,54693.53,195.99,650,72,2032-11-01
Mumbai,Kanjurmarg,2BHK,54919.57,196.8,650,31,2032-12-01
Mumbai,Kanjurmarg,2BHK,55422.15,198.6,650,109,2033-01-01
Mumbai,Kanjurmarg,2BHK,55721.87,199.67,650,83,2033-02-01
Mumbai,Kanjurmarg,2BHK,55892.97,200.28,650,126,2033-03-01
Mumbai,Kanjurmarg,2BHK,55992.13,200.64,650,91,2033-04-01
Mumbai,Kanjurmarg,2BHK,56262.29,201.61,650,124,2033-05-01
Mumbai,Kanjurmarg,2BHK,56406.83,202.12,650,126,2033-06-01
Mumbai,Kanjurmarg,2BHK,56800.98,203.54,650,95,2033-07-01
Mumbai,Kanjurmarg,2BHK,57184.31,204.91,650,42,2033-08-01
Mumbai,Kanjurmarg,2BHK,57373.66,205.59,650,73,2033-09-01
Mumbai,Kanjurmarg,2BHK,57704.44,206.77,650,43,2033-10-01
Mumbai,Kanjurmarg,2BHK,58082.12,208.13,650,81,2033-11-01
Mumbai,Kanjurmarg,2BHK,58256.91,208.75,650,95,2033-12-01
Mumbai,Kanjurmarg,2BHK,58349.46,209.09,650,72,2034-01-01
Mumbai,Kanjurmarg,2BHK,58776.97,210.62,650,102,2034-02-01
Mumbai,Kanjurmarg,2BHK,59351.03,212.67,650,71,2034-03-01
Mumbai,Kanjurmarg,2BHK,60041.54,215.15,650,60,2034-04-01
Mumbai,Kanjurmarg,2BHK,60406.11,216.46,650,58,2034-05-01
Mumbai,Kanjurmarg,2BHK,61008.17,218.61,650,50,2034-06-01
Mumbai,Kanjurmarg,2BHK,61483.65,220.32,650,84,2034-07-01
Mumbai,Kanjurmarg,2BHK,61825.04,221.54,650,87,2034-08-01
Mumbai,Kanjurmarg,2BHK,62500.02,223.96,650,51,2034-09-01
Mumbai,Kanjurmarg,2BHK,62733.18,224.79,650,145,2034-10-01
Mumbai,Kanjurmarg,2BHK,63324.23,226.91,650,60,2034-11-01
Mumbai,Kanjurmarg,2BHK,63701.49,228.26,650,144,2034-12-01
Mumbai,Kanjurmarg,3BHK,13556.36,48.58,900,85,2015-01-01
Mumbai,Kanjurmarg,3BHK,13616.8,48.79,900,46,2015-02-01
Mumbai,Kanjurmarg,3BHK,13690.97,49.06,900,42,2015-03-01
Mumbai,Kanjurmarg,3BHK,13805.02,49.47,900,87,2015-04-01
Mumbai,Kanjurmarg,3BHK,13932.42,49.92,900,126,2015-05-01
Mumbai,Kanjurmarg,3BHK,14050.8,50.35,900,79,2015-06-01
Mumbai,Kanjurmarg,3BHK,14157.66,50.73,900,56,2015-07-01
Mumbai,Kanjurmarg,3BHK,14243.56,51.04,900,65,2015-08-01
Mumbai,Kanjurmarg,3BHK,14296.81,51.23,900,60,2015-09-01
Mumbai,Kanjurmarg,3BHK,14442.05,51.75,900,35,2015-10-01
Mumbai,Kanjurmarg,3BHK,14419.87,51.67,900,51,2015-11-01
Mumbai,Kanjurmarg,3BHK,14510.41,52.0,900,60,2015-12-01
Mumbai,Kanjurmarg,3BHK,14590.0,52.28,900,126,2016-01-01
Mumbai,Kanjurmarg,3BHK,14701.56,52.68,900,120,2016-02-01
Mumbai,Kanjurmarg,3BHK,14847.49,53.2,900,86,2016-03-01
Mumbai,Kanjurmarg,3BHK,14947.26,53.56,900,38,2016-04-01
Mumbai,Kanjurmarg,3BHK,15066.54,53.99,900,74,2016-05-01
Mumbai,Kanjurmarg,3BHK,15182.83,54.41,900,121,2016-06-01
Mumbai,Kanjurmarg,3BHK,15319.74,54.9,900,103,2016-07-01
Mumbai,Kanjurmarg,3BHK,15527.03,55.64,900,71,2016-08-01
Mumbai,Kanjurmarg,3BHK,15641.38,56.05,900,66,2016-09-01
Mumbai,Kanjurmarg,3BHK,15749.0,56.43,900,145,2016-10-01
Mumbai,Kanjurmarg,3BHK,15848.73,56.79,900,119,2016-11-01
Mumbai,Kanjurmarg,3BHK,15911.92,57.02,900,118,2016-12-01
Mumbai,Kanjurmarg,3BHK,15974.16,57.24,900,44,2017-01-01
Mumbai,Kanjurmarg,3BHK,16057.31,57.54,900,89,2017-02-01
Mumbai,Kanjurmarg,3BHK,16099.9,57.69,900,48,2017-03-01
Mumbai,Kanjurmarg,3BHK,16192.61,58.02,900,125,2017-04-01
Mumbai,Kanjurmarg,3BHK,16274.63,58.32,900,84,2017-05-01
Mumbai,Kanjurmarg,3BHK,16434.64,58.89,900,44,2017-06-01
Mumbai,Kanjurmarg,3BHK,16628.43,59.59,900,72,2017-07-01
Mumbai,Kanjurmarg,3BHK,16734.64,59.97,900,103,2017-08-01
Mumbai,Kanjurmarg,3BHK,16851.79,60.39,900,103,2017-09-01
Mumbai,Kanjurmarg,3BHK,16991.4,60.89,900,145,2017-10-01
Mumbai,Kanjurmarg,3BHK,17120.97,61.35,900,57,2017-11-01
Mumbai,Kanjurmarg,3BHK,17300.39,61.99,900,137,2017-12-01
Mumbai,Kanjurmarg,3BHK,17343.46,62.15,900,112,2018-01-01
Mumbai,Kanjurmarg,3BHK,17449.57,62.53,900,77,2018-02-01
Mumbai,Kanjurmarg,3BHK,17522.33,62.79,900,133,2018-03-01
Mumbai,Kanjurmarg,3BHK,17570.16,62.96,900,100,2018-04-01
Mumbai,Kanjurmarg,3BHK,17637.78,63.2,900,87,2018-05-01
Mumbai,Kanjurmarg,3BHK,17672.24,63.33,900,144,2018-06-01
Mumbai,Kanjurmarg,3BHK,17741.83,63.57,900,35,2018-07-01
Mumbai,Kanjurmarg,3BHK,17757.74,63.63,900,119,2018-08-01
Mumbai,Kanjurmarg,3BHK,17940.77,64.29,900,81,2018-09-01
Mumbai,Kanjurmarg,3BHK,18008.03,64.53,900,122,2018-10-01
Mumbai,Kanjurmarg,3BHK,18085.56,64.81,900,88,2018-11-01
Mumbai,Kanjurmarg,3BHK,18225.02,65.31,900,41,2018-12-01
Mumbai,Kanjurmarg,3BHK,18368.11,65.82,900,117,2019-01-01
Mumbai,Kanjurmarg,3BHK,18491.68,66.26,900,124,2019-02-01
Mumbai,Kanjurmarg,3BHK,18640.04,66.79,900,89,2019-03-01
Mumbai,Kanjurmarg,3BHK,18763.7,67.24,900,96,2019-04-01
Mumbai,Kanjurmarg,3BHK,18826.89,67.46,900,68,2019-05-01
Mumbai,Kanjurmarg,3BHK,18976.23,68.0,900,45,2019-06-01
Mumbai,Kanjurmarg,3BHK,19157.8,68.65,900,49,2019-07-01
Mumbai,Kanjurmarg,3BHK,19221.79,68.88,900,146,2019-08-01
Mumbai,Kanjurmarg,3BHK,19256.58,69.0,900,113,2019-09-01
Mumbai,Kanjurmarg,3BHK,19354.23,69.35,900,124,2019-10-01
Mumbai,Kanjurmarg,3BHK,19375.66,69.43,900,137,2019-11-01
Mumbai,Kanjurmarg,3BHK,19560.86,70.09,900,47,2019-12-01
Mumbai,Kanjurmarg,3BHK,19804.71,70.97,900,60,2020-01-01
Mumbai,Kanjurmarg,3BHK,19872.24,71.21,900,128,2020-02-01
Mumbai,Kanjurmarg,3BHK,19914.75,71.36,900,99,2020-03-01
Mumbai,Kanjurmarg,3BHK,20083.58,71.97,900,37,2020-04-01
Mumbai,Kanjurmarg,3BHK,20191.31,72.35,900,42,2020-05-01
Mumbai,Kanjurmarg,3BHK,20224.52,72.47,900,84,2020-06-01
Mumbai,Kanjurmarg,3BHK,20348.81,72.92,900,33,2020-07-01
Mumbai,Kanjurmarg,3BHK,20467.83,73.34,900,100,2020-08-01
Mumbai,Kanjurmarg,3BHK,20626.75,73.91,900,83,2020-09-01
Mumbai,Kanjurmarg,3BHK,20751.44,74.36,900,73,2020-10-01
Mumbai,Kanjurmarg,3BHK,20925.15,74.98,900,141,2020-11-01
Mumbai,Kanjurmarg,3BHK,21062.81,75.48,900,87,2020-12-01
Mumbai,Kanjurmarg,3BHK,21240.56,76.11,900,149,2021-01-01
Mumbai,Kanjurmarg,3BHK,21460.37,76.9,900,64,2021-02-01
Mumbai,Kanjurmarg,3BHK,21576.5,77.32,900,135,2021-03-01
Mumbai,Kanjurmarg,3BHK,21638.75,77.54,900,59,2021-04-01
Mumbai,Kanjurmarg,3BHK,21688.73,77.72,900,112,2021-05-01
Mumbai,Kanjurmarg,3BHK,21925.51,78.57,900,108,2021-06-01
Mumbai,Kanjurmarg,3BHK,22167.88,79.43,900,83,2021-07-01
Mumbai,Kanjurmarg,3BHK,22288.29,79.87,900,59,2021-08-01
Mumbai,Kanjurmarg,3BHK,22459.89,80.48,900,71,2021-09-01
Mumbai,Kanjurmarg,3BHK,22450.8,80.45,900,118,2021-10-01
Mumbai,Kanjurmarg,3BHK,22457.62,80.47,900,123,2021-11-01
Mumbai,Kanjurmarg,3BHK,22621.01,81.06,900,141,2021-12-01
Mumbai,Kanjurmarg,3BHK,22799.63,81.7,900,108,2022-01-01
Mumbai,Kanjurmarg,3BHK,22960.6,82.28,900,80,2022-02-01
Mumbai,Kanjurmarg,3BHK,23094.7,82.76,900,40,2022-03-01
Mumbai,Kanjurmarg,3BHK,23191.11,83.1,900,51,2022-04-01
Mumbai,Kanjurmarg,3BHK,23360.01,83.71,900,89,2022-05-01
Mumbai,Kanjurmarg,3BHK,23489.47,84.17,900,125,2022-06-01
Mumbai,Kanjurmarg,3BHK,23671.96,84.82,900,72,2022-07-01
Mumbai,Kanjurmarg,3BHK,23772.68,85.19,900,133,2022-08-01
Mumbai,Kanjurmarg,3BHK,23915.33,85.7,900,90,2022-09-01
Mumbai,Kanjurmarg,3BHK,24031.88,86.11,900,61,2022-10-01
Mumbai,Kanjurmarg,3BHK,24150.14,86.54,900,54,2022-11-01
Mumbai,Kanjurmarg,3BHK,24261.96,86.94,900,127,2022-12-01
Mumbai,Kanjurmarg,3BHK,24493.95,87.77,900,100,2023-01-01
Mumbai,Kanjurmarg,3BHK,24579.43,88.08,900,86,2023-02-01
Mumbai,Kanjurmarg,3BHK,24606.6,88.17,900,77,2023-03-01
Mumbai,Kanjurmarg,3BHK,24775.95,88.78,900,92,2023-04-01
Mumbai,Kanjurmarg,3BHK,24871.49,89.12,900,107,2023-05-01
Mumbai,Kanjurmarg,3BHK,25045.09,89.74,900,65,2023-06-01
Mumbai,Kanjurmarg,3BHK,25289.09,90.62,900,124,2023-07-01
Mumbai,Kanjurmarg,3BHK,25433.65,91.14,900,110,2023-08-01
Mumbai,Kanjurmarg,3BHK,25629.14,91.84,900,65,2023-09-01
Mumbai,Kanjurmarg,3BHK,25802.17,92.46,900,114,2023-10-01
Mumbai,Kanjurmarg,3BHK,25989.38,93.13,900,64,2023-11-01
Mumbai,Kanjurmarg,3BHK,26321.04,94.32,900,65,2023-12-01
Mumbai,Kanjurmarg,3BHK,26405.26,94.62,900,62,2024-01-01
Mumbai,Kanjurmarg,3BHK,26653.66,95.51,900,52,2024-02-01
Mumbai,Kanjurmarg,3BHK,26785.59,95.98,900,135,2024-03-01
Mumbai,Kanjurmarg,3BHK,26838.71,96.17,900,88,2024-04-01
Mumbai,Kanjurmarg,3BHK,26909.7,96.43,900,121,2024-05-01
Mumbai,Kanjurmarg,3BHK,27125.12,97.2,900,104,2024-06-01
Mumbai,Kanjurmarg,3BHK,27377.93,98.1,900,117,2024-07-01
Mumbai,Kanjurmarg,3BHK,27545.27,98.7,900,126,2024-08-01
Mumbai,Kanjurmarg,3BHK,27853.78,99.81,900,128,2024-09-01
Mumbai,Kanjurmarg,3BHK,27880.65,99.91,900,99,2024-10-01
Mumbai,Kanjurmarg,3BHK,27958.29,100.18,900,121,2024-11-01
Mumbai,Kanjurmarg,3BHK,28084.54,100.64,900,134,2024-12-01
Mumbai,Kanjurmarg,3BHK,28351.66,101.59,900,54,2025-01-01
Mumbai,Kanjurmarg,3BHK,28633.6,102.6,900,60,2025-02-01
Mumbai,Kanjurmarg,3BHK,28753.28,103.03,900,96,2025-03-01
Mumbai,Kanjurmarg,3BHK,29006.34,103.94,900,105,2025-04-01
Mumbai,Kanjurmarg,3BHK,29286.21,104.94,900,70,2025-05-01
Mumbai,Kanjurmarg,3BHK,29322.5,105.07,900,118,2025-06-01
Mumbai,Kanjurmarg,3BHK,29588.52,106.03,900,65,2025-07-01
Mumbai,Kanjurmarg,3BHK,29808.97,106.82,900,112,2025-08-01
Mumbai,Kanjurmarg,3BHK,29862.24,107.01,900,59,2025-09-01
Mumbai,Kanjurmarg,3BHK,30026.49,107.59,900,140,2025-10-01
Mumbai,Kanjurmarg,3BHK,30339.94,108.72,900,94,2025-11-01
Mumbai,Kanjurmarg,3BHK,30495.82,109.28,900,111,2025-12-01
Mumbai,Kanjurmarg,3BHK,30719.14,110.08,900,120,2026-01-01
Mumbai,Kanjurmarg,3BHK,30940.05,110.87,900,118,2026-02-01
Mumbai,Kanjurmarg,3BHK,31352.13,112.35,900,88,2026-03-01
Mumbai,Kanjurmarg,3BHK,31507.82,112.9,900,86,2026-04-01
Mumbai,Kanjurmarg,3BHK,31673.39,113.5,900,45,2026-05-01
Mumbai,Kanjurmarg,3BHK,31917.36,114.37,900,130,2026-06-01
Mumbai,Kanjurmarg,3BHK,32164.59,115.26,900,90,2026-07-01
Mumbai,Kanjurmarg,3BHK,32339.68,115.88,900,124,2026-08-01
Mumbai,Kanjurmarg,3BHK,32549.87,116.64,900,50,2026-09-01
Mumbai,Kanjurmarg,3BHK,33030.16,118.36,900,95,2026-10-01
Mumbai,Kanjurmarg,3BHK,33127.56,118.71,900,86,2026-11-01
Mumbai,Kanjurmarg,3BHK,33376.92,119.6,900,33,2026-12-01
Mumbai,Kanjurmarg,3BHK,33692.13,120.73,900,92,2027-01-01
Mumbai,Kanjurmarg,3BHK,33618.23,120.47,900,72,2027-02-01
Mumbai,Kanjurmarg,3BHK,33893.97,121.45,900,80,2027-03-01
Mumbai,Kanjurmarg,3BHK,34158.59,122.4,900,139,2027-04-01
Mumbai,Kanjurmarg,3BHK,34390.45,123.23,900,63,2027-05-01
Mumbai,Kanjurmarg,3BHK,34779.45,124.63,900,88,2027-06-01
Mumbai,Kanjurmarg,3BHK,35135.27,125.9,900,44,2027-07-01
Mumbai,Kanjurmarg,3BHK,35308.33,126.52,900,147,2027-08-01
Mumbai,Kanjurmarg,3BHK,35640.02,127.71,900,111,2027-09-01
Mumbai,Kanjurmarg,3BHK,36027.62,129.1,900,43,2027-10-01
Mumbai,Kanjurmarg,3BHK,36263.0,129.94,900,45,2027-11-01
Mumbai,Kanjurmarg,3BHK,36655.38,131.35,900,61,2027-12-01
Mumbai,Kanjurmarg,3BHK,36953.77,132.42,900,45,2028-01-01
Mumbai,Kanjurmarg,3BHK,37187.41,133.25,900,63,2028-02-01
Mumbai,Kanjurmarg,3BHK,37465.1,134.25,900,97,2028-03-01
Mumbai,Kanjurmarg,3BHK,37659.99,134.95,900,72,2028-04-01
Mumbai,Kanjurmarg,3BHK,37876.78,135.73,900,90,2028-05-01
Mumbai,Kanjurmarg,3BHK,38030.23,136.27,900,104,2028-06-01
Mumbai,Kanjurmarg,3BHK,38328.29,137.34,900,75,2028-07-01
Mumbai,Kanjurmarg,3BHK,38656.25,138.52,900,93,2028-08-01
Mumbai,Kanjurmarg,3BHK,39008.54,139.78,900,105,2028-09-01
Mumbai,Kanjurmarg,3BHK,39471.96,141.44,900,135,2028-10-01
Mumbai,Kanjurmarg,3BHK,39637.53,142.03,900,120,2028-11-01
Mumbai,Kanjurmarg,3BHK,39747.09,142.43,900,51,2028-12-01
Mumbai,Kanjurmarg,3BHK,39952.75,143.16,900,43,2029-01-01
Mumbai,Kanjurmarg,3BHK,40287.65,144.36,900,54,2029-02-01
Mumbai,Kanjurmarg,3BHK,40733.65,145.96,900,126,2029-03-01
Mumbai,Kanjurmarg,3BHK,41053.52,147.11,900,135,2029-04-01
Mumbai,Kanjurmarg,3BHK,41260.3,147.85,900,58,2029-05-01
Mumbai,Kanjurmarg,3BHK,41823.76,149.87,900,44,2029-06-01
Mumbai,Kanjurmarg,3BHK,42078.47,150.78,900,65,2029-07-01
Mumbai,Kanjurmarg,3BHK,42084.2,150.8,900,59,2029-08-01
Mumbai,Kanjurmarg,3BHK,42241.5,151.37,900,62,2029-09-01
Mumbai,Kanjurmarg,3BHK,42411.68,151.98,900,125,2029-10-01
Mumbai,Kanjurmarg,3BHK,42444.74,152.09,900,143,2029-11-01
Mumbai,Kanjurmarg,3BHK,42639.11,152.79,900,52,2029-12-01
Mumbai,Kanjurmarg,3BHK,43081.32,154.37,900,124,2030-01-01
Mumbai,Kanjurmarg,3BHK,43434.1,155.64,900,122,2030-02-01
Mumbai,Kanjurmarg,3BHK,44028.8,157.77,900,58,2030-03-01
Mumbai,Kanjurmarg,3BHK,44444.8,159.26,900,73,2030-04-01
Mumbai,Kanjurmarg,3BHK,44825.89,160.63,900,84,2030-05-01
Mumbai,Kanjurmarg,3BHK,44932.11,161.01,900,110,2030-06-01
Mumbai,Kanjurmarg,3BHK,45216.8,162.03,900,42,2030-07-01
Mumbai,Kanjurmarg,3BHK,45618.77,163.47,900,71,2030-08-01
Mumbai,Kanjurmarg,3BHK,45927.13,164.57,900,31,2030-09-01
Mumbai,Kanjurmarg,3BHK,46391.17,166.24,900,116,2030-10-01
Mumbai,Kanjurmarg,3BHK,46694.84,167.32,900,76,2030-11-01
Mumbai,Kanjurmarg,3BHK,47004.45,168.43,900,147,2030-12-01
Mumbai,Kanjurmarg,3BHK,47320.49,169.57,900,141,2031-01-01
Mumbai,Kanjurmarg,3BHK,47406.66,169.87,900,135,2031-02-01
Mumbai,Kanjurmarg,3BHK,47733.8,171.05,900,146,2031-03-01
Mumbai,Kanjurmarg,3BHK,48000.37,172.0,900,74,2031-04-01
Mumbai,Kanjurmarg,3BHK,48368.29,173.32,900,72,2031-05-01
Mumbai,Kanjurmarg,3BHK,48851.82,175.05,900,103,2031-06-01
Mumbai,Kanjurmarg,3BHK,48983.68,175.52,900,133,2031-07-01
Mumbai,Kanjurmarg,3BHK,49288.44,176.62,900,130,2031-08-01
Mumbai,Kanjurmarg,3BHK,49575.18,177.64,900,67,2031-09-01
Mumbai,Kanjurmarg,3BHK,50152.13,179.71,900,133,2031-10-01
Mumbai,Kanjurmarg,3BHK,50360.02,180.46,900,115,2031-11-01
Mumbai,Kanjurmarg,3BHK,50970.81,182.65,900,68,2031-12-01
Mumbai,Kanjurmarg,3BHK,51172.83,183.37,900,106,2032-01-01
Mumbai,Kanjurmarg,3BHK,51671.34,185.16,900,79,2032-02-01
Mumbai,Kanjurmarg,3BHK,52117.58,186.75,900,48,2032-03-01
Mumbai,Kanjurmarg,3BHK,52725.54,188.93,900,127,2032-04-01
Mumbai,Kanjurmarg,3BHK,53163.76,190.5,900,70,2032-05-01
Mumbai,Kanjurmarg,3BHK,53353.08,191.18,900,39,2032-06-01
Mumbai,Kanjurmarg,3BHK,53766.75,192.66,900,136,2032-07-01
Mumbai,Kanjurmarg,3BHK,54092.9,193.83,900,32,2032-08-01
Mumbai,Kanjurmarg,3BHK,54312.12,194.62,900,136,2032-09-01
Mumbai,Kanjurmarg,3BHK,54637.33,195.78,900,47,2032-10-01
Mumbai,Kanjurmarg,3BHK,55413.69,198.57,900,60,2032-11-01
Mumbai,Kanjurmarg,3BHK,55736.58,199.72,900,122,2032-12-01
Mumbai,Kanjurmarg,3BHK,56245.33,201.55,900,89,2033-01-01
Mumbai,Kanjurmarg,3BHK,56648.56,202.99,900,105,2033-02-01
Mumbai,Kanjurmarg,3BHK,56917.25,203.95,900,90,2033-03-01
Mumbai,Kanjurmarg,3BHK,57294.27,205.3,900,53,2033-04-01
Mumbai,Kanjurmarg,3BHK,57485.53,205.99,900,58,2033-05-01
Mumbai,Kanjurmarg,3BHK,58065.68,208.07,900,132,2033-06-01
Mumbai,Kanjurmarg,3BHK,58395.46,209.25,900,57,2033-07-01
Mumbai,Kanjurmarg,3BHK,58724.32,210.43,900,47,2033-08-01
Mumbai,Kanjurmarg,3BHK,59112.63,211.82,900,104,2033-09-01
Mumbai,Kanjurmarg,3BHK,59649.74,213.74,900,94,2033-10-01
Mumbai,Kanjurmarg,3BHK,60113.33,215.41,900,89,2033-11-01
Mumbai,Kanjurmarg,3BHK,60591.36,217.12,900,38,2033-12-01
Mumbai,Kanjurmarg,3BHK,60963.66,218.45,900,126,2034-01-01
Mumbai,Kanjurmarg,3BHK,61438.09,220.15,900,32,2034-02-01
Mumbai,Kanjurmarg,3BHK,61768.08,221.34,900,88,2034-03-01
Mumbai,Kanjurmarg,3BHK,62190.19,222.85,900,145,2034-04-01
Mumbai,Kanjurmarg,3BHK,62697.82,224.67,900,130,2034-05-01
Mumbai,Kanjurmarg,3BHK,63147.67,226.28,900,41,2034-06-01
Mumbai,Kanjurmarg,3BHK,63510.74,227.58,900,46,2034-07-01
Mumbai,Kanjurmarg,3BHK,63919.43,229.04,900,83,2034-08-01
Mumbai,Kanjurmarg,3BHK,64331.19,230.52,900,107,2034-09-01
Mumbai,Kanjurmarg,3BHK,64598.72,231.48,900,78,2034-10-01
Mumbai,Kanjurmarg,3BHK,65034.07,233.04,900,117,2034-11-01
Mumbai,Kanjurmarg,3BHK,65163.59,233.5,900,127,2034-12-01
Mumbai,Vikhroli,1BHK,15062.69,50.21,450,37,2015-01-01
Mumbai,Vikhroli,1BHK,15164.09,50.55,450,57,2015-02-01
Mumbai,Vikhroli,1BHK,15365.15,51.22,450,129,2015-03-01
Mumbai,Vikhroli,1BHK,15522.99,51.74,450,125,2015-04-01
Mumbai,Vikhroli,1BHK,15681.63,52.27,450,33,2015-05-01
Mumbai,Vikhroli,1BHK,15798.25,52.66,450,70,2015-06-01
Mumbai,Vikhroli,1BHK,15915.63,53.05,450,130,2015-07-01
Mumbai,Vikhroli,1BHK,15973.27,53.24,450,76,2015-08-01
Mumbai,Vikhroli,1BHK,16105.99,53.69,450,43,2015-09-01
Mumbai,Vikhroli,1BHK,16248.42,54.16,450,75,2015-10-01
Mumbai,Vikhroli,1BHK,16406.1,54.69,450,69,2015-11-01
Mumbai,Vikhroli,1BHK,16544.53,55.15,450,101,2015-12-01
Mumbai,Vikhroli,1BHK,16601.14,55.34,450,128,2016-01-01
Mumbai,Vikhroli,1BHK,16637.0,55.46,450,94,2016-02-01
Mumbai,Vikhroli,1BHK,16749.4,55.83,450,43,2016-03-01
Mumbai,Vikhroli,1BHK,16864.36,56.21,450,132,2016-04-01
Mumbai,Vikhroli,1BHK,16949.27,56.5,450,132,2016-05-01
Mumbai,Vikhroli,1BHK,17104.25,57.01,450,118,2016-06-01
Mumbai,Vikhroli,1BHK,17160.99,57.2,450,63,2016-07-01
